Risks,Annual_Returns,MSFT,AMZN,AAPL,GOOG,FB,TSLA,PHO,NFLX,PBW,AZN,ZM,QDEL,IMMU,LVGO,NRG,BE,PLUG,NVAX,AMD,NVDA
0.005885095939098776,4.365117030473745,0.0,5.976216624625078e-17,6.018979431105507e-17,0.0,4.3853031295849e-18,1.5400102643069436e-17,0.30869179600855506,3.135550709053928e-17,6.015396029293208e-18,0.3358890097589462,0.0,0.04221591328766053,0.04518870904746977,0.0,0.21454732040699523,0.0,0.0,0.053467251490373374,4.8061389353496645e-18,0.0
0.005905990951697939,4.801628733521119,2.2314640922797332e-17,1.94055572777015e-16,2.2202251753716217e-17,9.869556647965511e-17,5.388311673375472e-17,2.0083612360055876e-17,0.3052275773072841,0.0,3.3117984011043246e-17,0.33391300228981924,0.0,0.04194891022441464,0.050195261387379085,0.0,0.21447796951599687,1.2922352072901342e-17,1.448020512524778e-17,0.05423727927510559,0.0,2.356324480830135e-17
0.005794589912261011,5.238140436568494,0.0,0.0,0.0,0.0,2.3283190163625262e-17,0.0,0.5829426325142824,1.972567379532447e-17,0.0,0.2767434332504262,0.0,0.039317600852923754,0.05388964456254836,0.0,0.0036901423713294056,2.776645355784015e-17,2.0741383993011976e-17,0.043416546448490065,0.0,0.0
0.005816584160961103,5.674652139615868,0.0,1.2799006969603626e-16,1.5219693574390802e-17,1.3180358632701598e-16,8.268741749586961e-17,0.0,0.5794111903641637,4.031819548924247e-17,4.177144876459478e-17,0.27627997549012645,0.0,0.03897169943149652,0.05891245783084087,5.0715412615686496e-17,0.0026083611389081046,0.0,0.0,0.043816315744464075,6.110428213000749e-17,0.0
0.005839537531239228,6.111163842663243,4.936646875291422e-17,7.66121327292408e-18,9.806840569365977e-17,2.1068134891077952e-16,0.0,3.2330855690847175e-17,0.5752309808153242,0.0,0.0,0.27798322707274903,7.21246043165378e-17,0.03788529674918913,0.06396373071498143,2.206987640478038e-17,0.001166991425461015,4.208845716540888e-17,9.00298010415326e-18,0.04376977322229461,7.258969160742841e-17,0.0
0.005863025384725338,6.547675545710617,0.0,0.0,0.0,0.0,2.6597635801415353e-19,3.3452703990955166e-18,0.5707358958342008,0.0,2.787629002936738e-17,0.2765937244906246,0.0,0.038054576060538775,0.06899424551155,0.0,0.0014632097794009613,0.0,0.0,0.04415834832368508,9.140353619574407e-18,1.5670229705528762e-17
0.0058874277446619334,6.9841872487579915,0.0,0.0,9.059228668013948e-18,0.0,4.789847676854883e-18,0.0,0.5671842372499675,0.0,2.9617698656552606e-18,0.2754417387118431,0.0,0.03788528889320862,0.0739994359463576,0.0,0.0006016585935564624,9.301467229102416e-18,4.122199167069287e-17,0.0448876406050671,0.0,5.777144725570557e-17
0.005912652229430601,7.420698951805366,0.0,0.0,1.4223880039575775e-16,0.0,5.942130076577171e-18,0.0,0.5635044477102252,0.0,4.194711058716787e-17,0.2747130876972343,7.793491518489103e-17,0.03745856910975864,0.07902461277290368,0.0,6.595263715024092e-16,4.2231824200107444e-17,3.148252570799192e-17,0.045299282709877556,6.07460176587833e-17,7.477863647531184e-17
0.005938661350253977,7.85721065485274,3.836486485067314e-18,0.0,3.331074563307628e-17,0.0,0.0,5.104066679688967e-18,0.559003874293146,8.490775031169029e-17,1.864252678711456e-17,0.274162644965394,0.0,0.03703633318416801,0.08405364085045958,0.0,5.445134422464494e-16,0.0,2.1740246190444348e-18,0.04574350670683224,0.0,1.7877780073032477e-17
0.005965458661351041,8.293722357900116,6.734791997468376e-17,0.0,0.0,1.8024759352735733e-19,4.403968531593432e-18,0.0,0.5545999120402901,0.0,0.0,0.27351127765759536,3.555929079337095e-18,0.036588970566620874,0.08908073379214371,0.0,1.4636897679600905e-16,4.4733036498793353e-17,3.980597547078118e-17,0.04621910594334995,6.418567111980354e-17,6.262684320552792e-17
0.006070244427989995,8.73023406094749,9.032518486514514e-17,0.0,0.0,7.185291689944376e-17,0.0,6.982639002351481e-17,0.3340448305817305,0.0,3.973941517253516e-17,0.35787685796595065,0.0,0.03703331148591123,0.09484813481261511,0.0,0.11898844394880059,2.5025979494316728e-18,0.0,0.0572084212049921,1.2734251790881593e-17,2.599364097521703e-17
0.006098174116451961,9.166745763994864,0.0,0.0,0.0,0.0,3.7143659189021245e-17,0.0,0.33008103527796706,3.766221427721483e-17,8.296393695721004e-19,0.3570350922297363,1.8206973825279776e-17,0.036723241862893025,0.09988088361532195,6.080061102964772e-17,0.11876056022267263,1.660500913395059e-17,0.0,0.05751918679140936,0.0,0.0
0.006127687971464489,9.603257467042239,0.0,1.2537085647685687e-16,0.0,9.452471905627615e-17,4.554255713160875e-18,0.0,0.3248164719119054,1.1815359739503764e-16,0.0,0.3571074935811622,0.0,0.03680911078804549,0.1049479982894876,3.450103550047235e-17,0.1190303030360095,0.0,2.9461922866365266e-17,0.057288622393389554,0.0,0.0
0.006156958891921159,10.039769170089613,3.431068428198246e-17,3.016054422797075e-16,0.0,1.3678274046687786e-16,0.0,0.0,0.3211804641708332,0.0,0.0,0.3562684976337919,0.0,0.0364967890597291,0.10997990303236205,0.0,0.11850531067315935,0.0,0.0,0.05756903543012421,0.0,0.0
0.0061869134321791254,10.476280873136988,2.908920761299374e-17,2.895713089255501e-17,9.041797100011291e-17,3.564825621409463e-17,3.9688472533113406e-17,0.0,0.3176244498457044,0.0,0.0,0.35542870915939667,5.0898388478938326e-17,0.03618612445966836,0.11501173804116041,1.946113232694126e-18,0.11790951258854067,0.0,1.9884459764553724e-17,0.057839465905529346,5.079471785742532e-17,3.0445044313209794e-17
0.006217544709191603,10.912792576184362,0.0,1.4847648513491922e-17,0.0,0.0,5.446856729205056e-17,1.6251996205969066e-17,0.31414364725886773,0.0,0.0,0.3545899224571696,0.0,0.035877196476199386,0.1200436077727698,0.0,0.11724699745508593,0.0,0.0,0.058098628579907934,6.29962670780896e-18,3.411142988836673e-18
0.006248846457102855,11.349304279231736,4.5832657301391164e-17,0.0,0.0,0.0,2.61796338218295e-17,0.0,0.31073240735074803,1.157988606022363e-16,3.1714118802518464e-17,0.35375384935447196,0.0,0.035570298684438444,0.12507564989151923,0.0,0.11652303526028228,0.0,0.0,0.05834475945854049,0.0,0.0
0.0062808380096269645,11.78581598227911,4.167312301477584e-17,5.494901351616286e-17,0.0,0.0,0.0,3.625302866027542e-18,0.30736118244922495,0.0,0.0,0.3529504092510946,0.0,0.03528213015856731,0.13010941176200722,0.0,0.11574635917410622,0.0,0.0,0.05855050720500001,0.0,0.0
0.006312696275726687,12.222327685326485,3.9239943687765125e-18,3.269711351407676e-17,1.1737210105826232e-17,0.0,0.0,0.0,0.3047496714476616,0.0,0.0,0.35094478079937,0.0,0.03453997767783592,0.1350978826760396,0.0,0.11507761538881991,5.583022813118412e-17,0.0,0.05959007201027303,4.844101700219356e-17,5.442845613520616e-17
0.006345994122360656,12.65883938837386,4.094030653213582e-17,9.639275626512518e-17,3.077405023559304e-17,2.5145937750550757e-17,1.0241137764439746e-18,1.795573289877931e-17,0.301390579943637,8.05238840199732e-17,3.36554084091804e-17,0.35010436024799746,1.921450916374466e-17,0.034240664075319796,0.1401280335499732,3.3979154114719243e-17,0.11427564785154341,0.0,0.0,0.059860714331528835,0.0,6.992544132542382e-18
0.006379914218041828,13.095351091421234,0.0,1.0685574666321935e-17,0.0,1.910402009397571e-17,2.527100182504933e-17,0.0,0.2980770659063891,0.0,1.831871407383359e-17,0.34921294448853685,0.0,0.03393467772190776,0.14515669265459752,7.969829604914561e-17,0.11346305753792194,0.0,0.0,0.06015556169064695,0.0,0.0
0.0064134451582023395,13.531862794468609,2.5274490526474176e-17,2.261748771888507e-16,4.058364150743928e-17,1.4291587958090588e-16,4.971010854728533e-17,2.3791515613159308e-17,0.2956302846835224,1.2586169538959654e-16,1.2942989299889667e-17,0.3458576915543333,1.3862222267874855e-17,0.03311854526337026,0.15014300173309045,6.073849618159008e-17,0.1139293628238605,0.0,2.9326787665419115e-18,0.0613211139418225,0.0,0.0
0.00644954102091616,13.968374497515983,0.0,4.2626603686509316e-17,0.0,4.7800822460069705e-17,0.0,2.870027342812438e-17,0.29137032049184586,4.588322095493212e-17,1.4620454891210047e-17,0.3468807411754003,0.0,0.03328232030524138,0.15520583617525577,3.922943770086574e-17,0.11231705418523519,0.0,3.1351796655732873e-17,0.060943727667021455,0.0,2.105541569296043e-17
0.006485172887500505,14.404886200563357,0.0,0.0,3.6122674539918905e-17,0.0,0.0,0.0,0.28792535099136624,3.8818479742264404e-17,0.0,0.34510837402670896,6.071632431096637e-18,0.03284376193328148,0.1602246610849981,0.0,0.11238633899368934,0.0,0.0,0.06151151296995621,0.0,0.0
0.006521038495969964,14.841397903610732,0.0,0.0,5.345316314798608e-18,0.0,0.0,0.0,0.28551858545813635,5.955574381776781e-18,0.0,0.3433818781936717,0.0,0.03234710459469669,0.16522974560704506,0.0,0.11134407329886177,1.1207377016514133e-17,0.0,0.0621786128475889,1.2858303807621603e-17,4.4647270453725485e-17
0.006490829482442365,15.277909606658106,2.9190327847645703e-18,0.0,9.795157074859706e-17,1.5767865962659207e-16,4.7456544588376285e-17,0.0,0.4780597644794076,0.0,0.0,0.2694975263286687,0.0,0.03038147390082419,0.16960648520353255,9.964167747964223e-17,0.0,0.0,0.0,0.052454750087567094,4.565809376048606e-17,7.478097090423253e-17
0.006529173419142165,15.71442130970548,4.4831616792307444e-17,1.117150887839769e-16,1.1845224302842888e-17,5.307906525954393e-17,1.0189172048661525e-16,1.16821433927982e-16,0.47296502654090333,1.3422878507132948e-16,6.758206536136107e-17,0.2695487536337167,8.413551185470899e-17,0.029993409576952478,0.1746400453716061,3.293699834744653e-17,0.0,4.0917824866680256e-17,8.330905946278445e-18,0.05285276487682112,8.435360256262727e-18,7.018881691159127e-18
0.006568472672547875,16.150933012752855,2.304080835972363e-17,0.0,1.7989727686342736e-18,4.372426750970759e-17,0.0,0.0,0.46921502770412177,0.0,2.0773905756781256e-17,0.2693019236177546,6.104025443965173e-18,0.028437164871295065,0.17966722241039254,0.0,0.0,7.949671960963124e-18,4.498127848802058e-17,0.053378661396436405,2.2205283854151592e-17,3.6719232953008556e-17
0.006673354036617832,16.58744471580023,6.796182972075141e-17,0.0,0.0,0.0,0.0,0.0,0.27245169782485085,0.0,0.0,0.34215799178251693,0.0,0.03121562747433152,0.1854051629075981,4.5710408164076995e-18,0.10667024319346341,2.48254591784022e-17,0.0,0.062099276817239465,1.172094778978994e-17,0.0
0.006712438283435008,17.023956418847604,4.545469425951207e-17,0.0,7.308703546204861e-18,5.157649153176692e-17,6.050546848308687e-17,0.0,0.2695938337466847,0.0,2.7565030525577665e-17,0.3410352504315349,3.1365651183845224e-17,0.030871675283893577,0.19042600526355394,0.0,0.10558424652321102,1.3016638291436957e-17,0.0,0.062488988751122,0.0,5.6072535511311564e-18
0.006752063253833356,17.46046812189498,2.379087132367525e-17,0.0,2.8637484861442e-17,0.0,4.905089878249332e-17,0.0,0.2667526259183982,4.7410768911019934e-17,5.1748551480188027e-17,0.3398693503232488,0.0,0.03054442699892476,0.19544630056132137,1.2525166755135182e-17,0.10450086164355109,3.827427355462338e-18,0.0,0.06288643455455567,1.3755854206348569e-17,2.1666007005812993e-17
0.006792225283486894,17.896979824942353,0.0,0.0,1.9324000162025213e-17,1.0058072874053805e-17,0.0,2.7704408135723443e-17,0.26392153968035686,0.0,0.0,0.3386563124623364,0.0,0.03024115729929747,0.2004666505516456,2.4903086106567505e-17,0.10343300649344217,0.0,0.0,0.06328133351292167,0.0,0.0
0.0068329288804321745,18.33349152798973,6.998397693819416e-18,2.453783880923656e-17,0.0,5.306353962277824e-17,2.21340845733214e-17,0.0,0.26109198324516897,0.0,0.0,0.3374107597067403,0.0,0.02996971168765315,0.20548911104206571,3.043309706354617e-17,0.10240121913203355,0.0,0.0,0.0636372151863387,0.0,0.0
0.006874234830444323,18.7700032310371,2.7175001920028666e-17,0.0,0.0,2.2790844620608883e-17,1.2955563482172709e-17,0.0,0.25814861081829144,2.5635925012831333e-16,0.0,0.3361310351159963,0.0,0.029747168397371335,0.21052189511693237,0.0,0.10162512813641729,0.0,1.4256902293473115e-17,0.06382616241499116,1.821545483242217e-17,0.0
0.006917391243932443,19.206514934084478,3.652907435851676e-18,0.0,1.7462055510442557e-17,4.690161011717847e-18,0.0,0.0,0.25397050870837895,0.0,0.0,0.3355808308289252,0.0,0.028158291827788947,0.21566685210733086,0.0,0.10421057102877782,0.0,0.0,0.06241294549879873,5.178105071127739e-17,6.165514952336523e-17
0.006959003243969091,19.64302663713185,1.5121810621250563e-17,1.0919549900372785e-16,5.3885181523110056e-18,0.0,7.165766052591114e-18,0.0,0.2516958814391374,2.6070990633398094e-17,0.0,0.3343909957638943,3.355050334546522e-17,0.02807893249169203,0.2206446679105056,5.185532829165646e-17,0.10176299493260585,9.169437801955748e-17,0.0,0.06342652746216469,1.1194595924400029e-17,2.1318220508237203e-17
0.007001715034969041,20.079538340179226,7.768430388244181e-17,1.4682919552752335e-16,9.28425239273818e-18,0.0,0.0,1.1280206043191096e-16,0.2492268810182763,2.03335184775879e-16,8.119821093963706e-18,0.33393731234904794,5.705707674648427e-17,0.027386391816066655,0.22564963572507538,4.9124329279434975e-17,0.09975959890071424,7.90195748133897e-17,1.575881748438811e-17,0.06404018019081865,1.129512723712371e-16,4.2048113473936993e-17
0.007044926468200014,20.5160500432266,0.0,0.0,0.0,0.0,0.0,0.0,0.24671454549816438,0.0,3.056246063130652e-19,0.3333315392281969,0.0,0.026785005021280336,0.23065120221577295,0.0,0.09780226434080527,2.5477691422540637e-17,5.781321346077605e-18,0.06471544369578079,0.0,3.1084719146797164e-18
0.007088607995830496,20.952561746273975,0.0,1.2295570709475383e-16,0.0,0.0,2.5409409850774157e-17,0.0,0.24411903119177267,4.0259427326064895e-17,0.0,0.3324718273783954,0.0,0.026336253088712114,0.2356543443294432,2.456782318204389e-17,0.09604830552379245,5.6113951897425536e-18,2.259952595228454e-17,0.06537023848788426,0.0,0.0
0.007132734991942767,21.389073449321348,5.87764565245278e-17,8.789087717185925e-18,4.533559075450822e-17,1.635513506046587e-17,0.0,0.0,0.24146665538885353,5.488627116428291e-17,1.885114120296389e-17,0.33140520312792415,2.04026255042421e-17,0.026028707351074872,0.2406631483896889,3.8125236657678383e-17,0.09450732247149518,0.0,1.1283151181501539e-17,0.06592896327096306,0.0,5.86901559806415e-17
0.007177303041143507,21.825585152368724,0.0,0.0,9.519637780622034e-18,7.841194434368005e-18,0.0,0.0,0.23876450148586684,6.700761069616168e-17,0.0,0.33017268431185626,1.7577273594516666e-17,0.02584573704467601,0.24567543322806393,3.784560344224542e-18,0.0931139565533252,4.3309615367883363e-17,0.0,0.06642768737621196,1.137771000312872e-17,0.0
0.007222323370590327,22.262096855416097,6.700130920653655e-17,0.0,5.055858753967017e-17,2.523902845870937e-17,0.0,5.199569723495374e-17,0.23608142921806136,0.0,8.811274469218733e-17,0.3288830167030161,6.107076916724984e-18,0.025680940548658864,0.2506944485735525,3.4191034873864296e-17,0.09185069289964615,1.157536581899429e-16,0.0,0.06680947205706511,3.78933008330463e-17,1.5641317358553335e-17
0.00726779493331105,22.698608558463473,3.892745564258641e-17,6.713723783577995e-17,4.061141896482282e-17,1.4176459232078902e-17,2.3924922193755498e-17,6.473777191640092e-17,0.23342204283295206,0.0,9.80088611548681e-17,0.32756021830569704,3.9862057727709946e-17,0.025498477681120676,0.25571979623779123,3.358203071284109e-17,0.09071516844636247,1.7928041130150752e-16,5.675311268806177e-17,0.06708429649607588,1.0421833027395258e-16,2.3152784469660408e-17
0.007314184804205875,23.135120261510846,2.6058144191860493e-19,1.5493636812322476e-16,1.0445028532095579e-16,6.154959606854118e-17,3.232805492154164e-17,4.8653704309199735e-17,0.23029814427648546,1.624718399818509e-18,1.1037930651994455e-16,0.32703328979413704,0.0,0.025109924322805465,0.2606996931263661,1.199609041199091e-16,0.08868152682988427,0.0,3.449565277501775e-17,0.0681774216503212,2.330438519698778e-17,2.667123759172777e-17
0.007360681824083652,23.57163196455822,0.0,0.0,0.0,2.6852060606627682e-17,4.115595740910538e-17,0.0,0.22722158625440866,1.1695914839941413e-16,3.3196479925294454e-17,0.32468430286543515,0.0,0.025824287529806565,0.2657205799460616,0.0,0.08802568955064188,0.0,0.0,0.06852355385364677,0.0,3.668723450836194e-18
0.007406835696383288,24.008143667605594,0.0,5.2495605436554693e-17,0.0,0.0,7.926845982970145e-17,1.7835181574657982e-18,0.22565007880967025,0.0,0.0,0.321958013907814,0.0,0.025656414376829924,0.27080893832933417,0.0,0.0882594112638728,0.0,0.0,0.06766714331247929,0.0,0.0
0.007453924562174776,24.44465537065297,7.02727661990012e-17,0.0,1.115003916118704e-17,0.0,0.0,0.0,0.22339603943699815,5.778926054784639e-17,1.0287501898913148e-16,0.321067958604208,5.446640199210317e-17,0.0251106865133481,0.275840526919664,5.869652027101253e-17,0.08678167730534168,0.0,0.0,0.06780311122043976,4.541433552315609e-17,4.849344220178288e-17
0.007501397437163127,24.881167073700343,0.0,0.0,7.757743813389674e-17,0.0,0.0,0.0,0.2212061048117802,0.0,4.659919140810632e-17,0.3201601351043761,0.0,0.024488946057570966,0.2808752094320634,7.040737054910579e-18,0.08537946010359534,5.798033492818424e-17,5.8368811223850905e-18,0.06789014449061419,0.0,0.0
0.007549873613087851,25.31767877674772,5.0070726679575233e-17,0.0,4.157005756260206e-17,0.0,4.26439445104242e-17,5.455316893653096e-18,0.21810912140640867,0.0,0.0,0.32017972571888853,0.0,0.024600076791418055,0.28585037362801313,0.0,0.08231751937818917,4.652903612131464e-18,0.0,0.06894318307708258,0.0,0.0
0.007598005730864046,25.754190479795092,1.1063280633423468e-16,8.416287986041389e-17,1.2886246624659045e-17,9.3022441571751e-17,1.505672275479633e-16,1.1794737744838917e-16,0.2160251938132224,1.425734835040575e-16,1.3959620203836351e-16,0.31950006169562833,0.0,0.023742787064638227,0.2908906299930043,1.5866091785643966e-16,0.0809019894724839,8.690134814738326e-17,7.228809646742547e-17,0.06893933796102168,1.0744534740673675e-17,3.857517655689126e-17
0.007646574552339747,26.190702182842468,6.41157585496381e-17,0.0,3.344655666304307e-17,6.738098975890021e-17,0.0,0.0,0.21390881640984374,0.0,0.0,0.3188104445441903,0.0,0.022788885960022424,0.2959194696393203,0.0,0.07942042464436164,0.0,0.0,0.06915195880226183,0.0,0.0
0.007695608707507466,26.62721388588984,0.0,0.0,0.0,0.0,0.0,0.0,0.21174143280826846,0.0,0.0,0.31803783619638953,0.0,0.021796881246729797,0.3009374515751656,0.0,0.07791605610487114,1.715367037612979e-18,0.0,0.06957034206857664,0.0,0.0
0.007745117128362864,27.063725588937217,4.33230766576446e-17,0.0,0.0,0.0,0.0,0.0,0.20949616336198248,0.0,4.937739598129794e-17,0.31708435383347633,6.55050793380556e-17,0.020892392993896433,0.30595009370145715,0.0,0.07648588488365028,5.258025729015349e-17,0.0,0.07009111122553766,7.990272638149962e-17,2.7635108400741365e-17
0.007795056208440678,27.50023729198459,3.1024624953711524e-17,2.874437897606872e-17,0.0,6.365293186679038e-17,9.591101155742719e-17,7.083804153157551e-17,0.2071998514046617,0.0,7.083234147125786e-17,0.315928444182366,3.2656580504902555e-17,0.020070192843418936,0.3109644212400254,0.0,0.07524491519004811,0.0,0.0,0.07059217513947993,0.0,2.9386588854527354e-18
0.00784544203598003,27.936748995031966,0.0,0.0,2.9957032110721964e-17,3.526133098766879e-17,0.0,5.117894381253957e-17,0.2048607449473184,0.0,0.0,0.314585143375139,0.0,0.019235517996884652,0.3159766102435334,0.0,0.07419027980300774,0.0,3.6203355784376183e-17,0.07115170363411717,4.125873354786377e-18,0.0
0.00789548201806176,28.373260698079342,3.131625736997178e-17,0.0,0.0,0.0,1.8061143696859533e-17,0.0,0.20323065910044472,0.0,0.0,0.31243326083801637,1.535816918715174e-17,0.019201075708754164,0.32105253702213454,0.0,0.07362854191390658,1.6969395942778116e-16,1.525574067931281e-17,0.07045392541674393,2.923633891407223e-17,0.0
0.007946500037693219,28.809772401126715,1.8795530537455035e-18,4.096207698014e-17,0.0,2.696310095091312e-17,0.0,0.0,0.20083634703949368,0.0,0.0,0.3112239185953202,0.0,0.018515319987984957,0.32606426631577823,0.0,0.07236416624714843,5.593499005554603e-17,0.0,0.07099598181427477,0.0,7.204910570815838e-18
0.00799729318069533,29.24628410417409,5.033361999833619e-17,2.6757897309276053e-17,2.0603623642785134e-17,0.0,6.257642863346361e-17,0.0,0.1991490447006129,4.7701647111614246e-17,1.956531254426396e-17,0.31021532350509956,2.5839084072061564e-17,0.01876048533979872,0.3311063377072939,0.0,0.07000849826656014,4.277184111927185e-19,0.0,0.0707603104806347,0.0,0.0
0.008049246417515473,29.682795807221463,0.0,0.0,0.0,1.6767276510752373e-17,0.0,0.0,0.19622833541607243,0.0,0.0,0.3089348497657155,0.0,0.017751884309053376,0.33610333629654643,4.47988780650559e-18,0.06929842028914092,0.0,0.0,0.07168317392347173,0.0,1.6574226760630423e-17
0.008100927941531498,30.11930751026884,0.0,0.0,0.0,8.426199077369143e-18,5.17888703845657e-17,5.750698889753683e-17,0.19413932654589852,1.763849386210431e-16,1.0017602221200824e-16,0.3079173611198444,4.2784303163395374e-17,0.01766907593629865,0.34113519327592623,6.404130417274332e-17,0.0674093382531273,9.84738403955144e-17,2.3157275853153027e-17,0.0717297048689042,8.30529414437437e-17,2.344445844900319e-17
0.008153105953351678,30.555819213316212,0.0,0.0,0.0,0.0,0.0,1.6194811648645473e-18,0.19191776235234353,5.838486031726894e-18,1.6720192580894992e-18,0.30693899004005415,0.0,0.017186440612327974,0.34614744277612525,0.0,0.06561879902827752,0.0,0.0,0.07219056519087226,0.0,0.0
0.008205629075942316,30.99233091636359,6.08212999876046e-17,0.0,1.526186486027477e-17,1.5114789466800863e-17,0.0,0.0,0.18960730783242,0.0,1.0877225833571909e-17,0.30579831613609687,2.2872628608050785e-17,0.01673265160079742,0.351161075465167,1.7299206773208048e-17,0.06405324067623096,5.2353122922758776e-17,0.0,0.07264740828928784,9.033166556972804e-17,0.0
0.008258513230175804,31.42884261941096,1.5324601507375006e-17,0.0,3.3861133341989864e-17,4.133566884581243e-17,2.1161687291542196e-17,6.226423302093103e-17,0.18717236396629236,2.287952269767054e-17,8.067068962965193e-17,0.3044531519206902,9.059261189418091e-17,0.016273880781073804,0.3561662654815346,4.7922923730292986e-17,0.06265188592889648,1.3985102048992942e-16,4.634456924287721e-17,0.073282451921512,1.363135506973167e-17,7.376492359342708e-17
0.008311642860184017,31.865354322458337,2.9305041896774787e-17,0.0,0.0,4.5379284293859594e-17,6.694126032840959e-17,4.41443460869845e-17,0.18480576249889022,0.0,9.60739330997498e-17,0.30324273410509067,9.317842108788537e-17,0.01592156885770302,0.36117671175481414,2.2228033268117798e-17,0.06106195099567225,7.426771574284785e-17,0.0,0.07379127178782936,0.0,0.0
0.008364954067136216,32.30186602550571,0.0,0.0,2.0377479444600993e-17,4.8859213935043583e-17,4.4792894261696247e-17,3.4645244598707566e-17,0.18265342910764307,0.0,0.0,0.30232164297876263,0.0,0.015624161441834502,0.3662015968386937,0.0,0.05920672737325949,0.0,0.0,0.07399244225980714,0.0,0.0
0.008419155123171701,32.73837772855308,1.3403600881126198e-17,0.0,2.886476442897712e-17,3.2039114689980836e-17,2.1909877639190808e-17,0.0,0.17927433895716838,0.0,3.227922258309208e-17,0.30103806120680887,4.04255430566096e-17,0.015517199278128033,0.3711564968377492,0.0,0.05745092828893615,3.425814112053761e-18,7.687966471013025e-18,0.07556297543120914,0.0,0.0
