Risks,Annual_Returns,MSFT,AMZN,AAPL,GOOG,FB,TSLA,PHO,NFLX,PBW,AZN,ZM,QDEL,IMMU,LVGO,NRG,BE,PLUG,NVAX,AMD,NVDA,Sortino_Ratio
0.014536768356052917,9.24359702352983,2.996284027045391e-19,0.0,0.0,0.0,0.0,3.0940708095054436e-18,0.003368151869710816,5.509322205466419e-18,1.1252892343254085e-19,0.22218553126436502,0.32075228524411153,0.09331053771129968,1.6767251911635737e-18,0.18730611104209124,1.6665699098803975e-19,0.1579098639247142,0.0,0.015167518943707754,0.0,0.0,5.6
0.014626634241242383,9.321932591525846,4.9988016098090505e-18,5.021771467584095e-18,2.137222009791832e-17,0.0,0.0,0.001894784025777163,0.0,0.0,2.551891817610916e-18,0.21947804856716518,0.3216309320004554,0.09450366734505615,4.7098569590083e-18,0.19013226817414583,5.28780542930138e-18,0.1575052022153993,0.0,0.014855097672001192,3.1244012365616715e-17,0.0,5.62
0.014718244357482643,9.400268159521861,0.0,0.0,0.0,6.752524090420293e-18,1.5600843830787673e-17,0.00708717502186437,2.2173273461908408e-17,5.474393726753011e-17,0.0,0.21497959814383646,0.3189461047590154,0.09577570903241699,0.0,0.19541728013261145,0.0,0.15352608981860372,5.22316627970454e-17,0.014268043091651444,0.0,0.0,5.64
0.014809859647884737,9.478603727517877,0.0,0.0,0.0,1.7679709795666455e-17,0.0,0.010529456892954585,0.0,0.0,1.2465386794377347e-17,0.21013233716857932,0.3181529623227863,0.0971978533834291,0.0,0.19937931017878793,0.0,0.1516620141668857,0.0,0.012946065886577247,0.0,2.242096975237014e-18,5.66
0.014892249078317597,9.556939295513892,0.0,0.0,4.668727239300689e-18,0.0,1.4823094955653226e-17,5.030987793505272e-18,5.898060699437019e-06,1.4946395423460254e-17,0.0,0.2031425882879138,0.3329906542422503,0.09334256979306194,0.0,0.19032013574103065,0.0,0.168451762839983,3.0434499025598855e-17,0.011746391035060895,0.0,4.6456730729775385e-18,5.68
0.014982460739232255,9.635274863509908,4.2657631530453855e-18,0.0,1.3209702086980402e-17,2.9143360980854374e-18,0.0,0.0,0.0,0.0,0.0,0.1974634966811704,0.3341366909428509,0.0941345947102601,1.7853971748782165e-18,0.19342557600106164,1.1666342307862313e-18,0.17015670703452848,0.0,0.01068293463012866,0.0,1.1419441782578376e-17,5.7
0.015072443688304694,9.713610431505924,0.0,0.0,0.0,1.1183002406963758e-17,0.0,0.0,1.8315400915176257e-17,0.0,1.0506150009212382e-17,0.19312825645579054,0.33695915156347744,0.09450437035071288,2.070809152131727e-18,0.1955755970599799,2.0982116661807033e-18,0.17121722367006012,2.8494431979979796e-17,0.008615400899978955,5.882893275190092e-17,0.0,5.71
0.015161789101755793,9.79194599950194,1.7009819111033747e-18,0.0,0.0,0.0,7.883310771077826e-18,9.287256016642616e-17,1.6933156880621386e-17,1.7274326032072216e-17,0.0,0.18787218092865768,0.3406501422245494,0.0945718050125145,0.0,0.19620932350799747,8.18629170230513e-18,0.17314045810356407,3.403168963079214e-17,0.007556090222716504,1.738197926646932e-17,0.0,5.73
0.01525094453463469,9.870281567497955,0.0,0.0,0.0,0.0,6.347660960279942e-18,5.682200590846711e-17,1.6325405624206045e-17,2.598176000280446e-17,4.776208950191824e-18,0.18245068318197066,0.3449019090650421,0.0951316785093441,6.86572578129503e-19,0.19657387077306923,0.0,0.1747152310779724,0.0,0.006226627392601441,0.0,0.0,5.75
0.015340646216511704,9.94861713549397,0.0,9.974882955853231e-18,0.0,9.828160228512762e-19,0.0,2.638638252194981e-17,0.0,0.0,0.0,0.17776680007325116,0.34881890036930124,0.09513638928932087,1.6532918179789334e-19,0.19752347504504034,3.074591910651066e-18,0.1758899938450111,0.0,0.004864441378075375,1.1829851357143493e-17,7.867399741457881e-18,5.77
0.015429630151116525,10.026952703489986,0.0,7.227192736026204e-18,0.0,3.0543601763560403e-19,0.0,0.0,0.0,0.0,0.0,0.17123797605587193,0.3532595840985828,0.096235760984583,0.0,0.19796792031775298,5.178657512976206e-18,0.1767334102365508,4.959140706930518e-18,0.004565348306658474,0.0,0.0,5.79
0.015519757182146309,10.105288271486002,0.0,6.885718194710183e-18,0.0,7.775695023180806e-18,0.0,0.0,7.58709695705593e-18,1.2810763062671949e-17,2.7825213901121635e-18,0.16738251330435333,0.35736560857831934,0.09522706518252223,2.6564599041308712e-18,0.19965120291387214,0.0,0.17624532206812896,4.781299181279242e-17,0.0041282879528040705,0.0,0.0,5.8
0.015607449764973878,10.183623839482017,2.1190959373753836e-18,0.0,0.0,0.0,1.5703025222214132e-17,0.0,0.0002423307475735546,1.228792449819714e-17,0.0,0.16212657961792581,0.3677792723546923,0.09472520315819537,1.2238342814596904e-17,0.19203425473082203,2.596603281176992e-18,0.18198060216550016,1.3617487294949301e-17,0.001111757225290857,0.0,0.0,5.82
